neighbor_handle,SITEADDR,ZIP,NUMBLDGS,NUMUNITS,LANDUSE1,VACANTLAND,ASMTIMPROV,LANDUSE_DESC,suggested_hangers,near_demo_sites,notifications_needed
13769000320,1221 N EUCLID AV,63113,1,1,1110,N,1220,Single-family residence,1,1219 Bayard Avenue; 4926 Page Boulevard,2
13770000110,1228 N EUCLID AV,63113,1,2,1120,N,4210,Two-family (duplex/flat),2,1219 Bayard Avenue; 4926 Page Boulevard,2
13769000300,1231 N EUCLID AV,63113,1,1,1110,N,9160,Single-family residence,1,1219 Bayard Avenue; 4926 Page Boulevard,2
13770000135,1232-4 N EUCLID AV,63113,1,2,1110,N,24000,Single-family residence,2,1219 Bayard Avenue; 4926 Page Boulevard,2
13770000150,1240 N EUCLID AV,63113,1,1,1110,N,1170,Single-family residence,1,1219 Bayard Avenue; 4926 Page Boulevard,2
13768030240,1241 N EUCLID AV,63113,1,2,1120,N,2670,Two-family (duplex/flat),2,1219 Bayard Avenue; 4926 Page Boulevard,2
13768030230,1243-5 N EUCLID AV,63113,1,4,1140,N,3060,Four-family / small multi-family,4,1219 Bayard Avenue; 4926 Page Boulevard,2
13770000180,1246 N EUCLID AV,63113,1,1,1110,N,1490,Single-family residence,1,1219 Bayard Avenue; 4926 Page Boulevard,2
13768030220,1247 N EUCLID AV,63113,1,2,1120,N,1850,Two-family (duplex/flat),2,1219 Bayard Avenue; 4926 Page Boulevard,2
13768030210,1249 N EUCLID AV,63113,1,2,1120,N,2980,Two-family (duplex/flat),2,1219 Bayard Avenue; 4926 Page Boulevard,2
13770000190,1252 N EUCLID AV,63113,1,2,1120,N,1830,Two-family (duplex/flat),2,1219 Bayard Avenue; 4926 Page Boulevard,2
13770000200,1254 N EUCLID AV,63113,1,2,1120,N,1920,Two-family (duplex/flat),2,1219 Bayard Avenue; 4926 Page Boulevard,2
13770000210,1256 N EUCLID AV,63113,1,2,1120,N,680,Two-family (duplex/flat),2,1219 Bayard Avenue; 4926 Page Boulevard,2
13785000020,1322-6 N EUCLID AV,63113,1,4,1140,N,290,Four-family / small multi-family,4,1336 N Euclid Avenue; 4926 Page Boulevard,2
13785000040,1332 N EUCLID AV,63113,1,1,1110,N,1140,Single-family residence,1,1336 N Euclid Avenue,1
13785000080,1342-4 N EUCLID AV,63113,1,2,1120,N,290,Two-family (duplex/flat),2,1336 N Euclid Avenue,1
13785000090,1348 N EUCLID AV,63113,1,2,1120,N,290,Two-family (duplex/flat),2,1336 N Euclid Avenue,1
13785000100,1400-2 N EUCLID AV,63113,1,2,1120,N,290,Two-family (duplex/flat),2,1336 N Euclid Avenue,1
13785000110,1406-10 N EUCLID AV,63113,1,4,1140,N,290,Four-family / small multi-family,4,1336 N Euclid Avenue,1
13785000130,1416 N EUCLID AV,63113,1,2,1120,N,290,Two-family (duplex/flat),2,1336 N Euclid Avenue,1
14839000280,939 N KINGSHIGHWAY BLVD,63108,1,0,5195,N,12200,Code 5195 (not in dictionary),1,5052 Cates Avenue,1
13768040020,1232 N KINGSHIGHWAY BLVD,63113,1,1,5000,N,9200,"Commercial/retail, general",1,4926 Page Boulevard,1
13768040030,1236 N KINGSHIGHWAY BLVD,63113,1,1,5000,N,7400,"Commercial/retail, general",1,4926 Page Boulevard,1
13768040040,1238 N KINGSHIGHWAY BLVD,63113,1,1,6811,N,9500,Code 6811 (not in dictionary),1,4926 Page Boulevard,1
13768040080,1250-2 N KINGSHIGHWAY BLVD,63113,1,0,5000,N,13800,"Commercial/retail, general",1,4926 Page Boulevard,1
13787000095,1408 N KINGSHIGHWAY BLVD,63113,3,0,5000,N,0,"Commercial/retail, general",1,1336 N Euclid Avenue; 4926 Page Boulevard,2
13702000190,1819 N NEWSTEAD AV,63113,1,4,1140,N,1500,Four-family / small multi-family,4,4438 N Market Street,1
14468060780,2900 N NEWSTEAD AV,63115,1,0,9152,N,2600,Miscellaneous / other (?),1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
14468060800,2906 N NEWSTEAD AV,63115,1,0,9152,N,2000,Miscellaneous / other (?),1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
14468060840,2918 N NEWSTEAD AV,63115,1,1,1110,N,290,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
14468060850,2920 N NEWSTEAD AV,63115,1,1,1110,N,290,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
14469060170,2921 N NEWSTEAD AV,63115,1,0,5400,N,1700,Code 5400 (not in dictionary),1,3010 N Newstead Avenue,1
14469060165,2925 N NEWSTEAD AV,63115,1,1,5000,N,2000,"Commercial/retail, general",1,3010 N Newstead Avenue,1
14469060160,2929-31 N NEWSTEAD AV,63115,2,2,5410,N,950,Code 5410 (not in dictionary),2,3010 N Newstead Avenue,1
13619000060,3010 N NEWSTEAD AV,63115,1,1,1110,N,290,Single-family residence,1,4327 Labadie Avenue,1
14469050210,3021 N NEWSTEAD AV,63115,1,1,1110,N,290,Single-family residence,1,3010 N Newstead Avenue,1
13619000110,3026 N NEWSTEAD AV,63115,1,2,1120,N,290,Two-family (duplex/flat),2,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13619000140,3034 N NEWSTEAD AV,63115,1,2,1120,N,1420,Two-family (duplex/flat),2,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13619000170,3110 N NEWSTEAD AV,63115,1,0,5000,N,1500,"Commercial/retail, general",1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13619000180,3112 N NEWSTEAD AV,63115,1,1,1110,N,1530,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13619000200,3116-8 N NEWSTEAD AV,63115,1,2,1120,N,1630,Two-family (duplex/flat),2,3010 N Newstead Avenue,1
13619000230,3124-6 N NEWSTEAD AV,63115,1,4,1140,N,290,Four-family / small multi-family,4,3010 N Newstead Avenue,1
13720000310,1813 N TAYLOR AV,63113,1,1,1110,N,290,Single-family residence,1,4438 N Market Street,1
13720000300,1815 N TAYLOR AV,63113,1,1,1110,N,3440,Single-family residence,1,4438 N Market Street,1
13720000280,1823 N TAYLOR AV,63113,1,2,1120,N,1280,Two-family (duplex/flat),2,4438 N Market Street,1
13720000270,1827 N TAYLOR AV,63113,1,0,5000,N,0,"Commercial/retail, general",1,4438 N Market Street,1
13703000395,1900-14 N TAYLOR AV,63113,1,0,5000,N,3700,"Commercial/retail, general",1,4438 N Market Street,1
13719000305,1911 N TAYLOR AV,63113,1,10,1185,N,31330,"Residential variant, likely condo/misc (?)",10,4438 N Market Street,1
13703000460,1918 N TAYLOR AV,63113,1,0,6913,N,5300,Religious-related building (?),1,4438 N Market Street,1
13704000410,2400 N TAYLOR AV,63113,1,0,6913,N,7600,Religious-related building (?),1,4438 N Market Street,1
13718000380,2417 N TAYLOR AV,63113,1,1,1110,N,3770,Single-family residence,1,4438 N Market Street,1
13704000460,2420 N TAYLOR AV,63113,1,1,1110,N,1800,Single-family residence,1,4438 N Market Street,1
13704000475,2424 N TAYLOR AV,63113,1,1,1110,N,3520,Single-family residence,1,4438 N Market Street,1
13715000320,2701-7 N TAYLOR AV,63113,1,0,5000,N,10300,"Commercial/retail, general",1,4547 Maffitt Avenue,1
13714000330,2801-11 N TAYLOR AV,63115,1,1,1110,N,1230,Single-family residence,1,4547 Maffitt Avenue,1
13708000305,2816 N TAYLOR AV,63115,1,1,1110,N,5050,Single-family residence,1,4547 Maffitt Avenue,1
13711020350,2901-3 N TAYLOR AV,63115,1,4,1140,N,1600,Four-family / small multi-family,4,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13711020340,2905 N TAYLOR AV,63115,1,2,1120,N,1300,Two-family (duplex/flat),2,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13711020325,2915 N TAYLOR AV,63115,1,1,0,N,3780,Unclassified,1,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13711020300,2919 N TAYLOR AV,63115,1,1,1110,N,1210,Single-family residence,1,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13711020290,2921 N TAYLOR AV,63115,1,1,1110,N,510,Single-family residence,1,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13711020280,2925 N TAYLOR AV,63115,1,1,1110,N,1140,Single-family residence,1,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13710020290,3001 N TAYLOR AV,63115,1,1,1110,N,3580,Single-family residence,1,4549 Labadie Avenue,1
14469050520,3006 N TAYLOR AV,63115,1,1,1110,N,1470,Single-family residence,1,4458 Elmbank Avenue,1
13710020270,3007 N TAYLOR AV,63115,1,1,1110,N,290,Single-family residence,1,4549 Labadie Avenue,1
13710020260,3009 N TAYLOR AV,63115,1,1,1110,N,1050,Single-family residence,1,4549 Labadie Avenue,1
14469050530,3010 N TAYLOR AV,63115,1,1,1110,N,1390,Single-family residence,1,4458 Elmbank Avenue,1
14469050540,3012 N TAYLOR AV,63115,1,1,1110,N,290,Single-family residence,1,4458 Elmbank Avenue,1
13710020250,3015 N TAYLOR AV,63115,1,1,1110,N,290,Single-family residence,1,4549 Labadie Avenue,1
14469050550,3016 N TAYLOR AV,63115,1,1,1110,N,1760,Single-family residence,1,4458 Elmbank Avenue,1
14469050560,3018 N TAYLOR AV,63115,1,1,1110,N,290,Single-family residence,1,4458 Elmbank Avenue,1
13710020245,3019 N TAYLOR AV,63115,1,2,1120,N,1280,Two-family (duplex/flat),2,4458 Elmbank Avenue; 4549 Labadie Avenue,2
13710020240,3021 N TAYLOR AV,63115,1,2,1120,N,3670,Two-family (duplex/flat),2,4458 Elmbank Avenue; 4549 Labadie Avenue,2
13710020230,3027 N TAYLOR AV,63115,1,0,6911,N,0,Church / religious,1,4458 Elmbank Avenue; 4549 Labadie Avenue,2
14462060240,3103-5 N TAYLOR AV,63115,1,4,1140,N,3610,Four-family / small multi-family,4,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4549 Labadie Avenue,4
13618000510,3106 N TAYLOR AV,63115,1,2,1120,N,1950,Two-family (duplex/flat),2,4458 Elmbank Avenue; 4461 Elmbank Avenue,2
13618000520,3108 N TAYLOR AV,63115,1,2,1120,N,2780,Two-family (duplex/flat),2,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue,3
13618000530,3112 N TAYLOR AV,63115,1,2,1120,N,3350,Two-family (duplex/flat),2,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue,3
13618000540,3116 N TAYLOR AV,63115,1,1,1110,N,1890,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue,3
14462060220,3117 N TAYLOR AV,63115,1,2,1120,N,3240,Two-family (duplex/flat),2,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4549 Labadie Avenue,4
13618000550,3120 N TAYLOR AV,63115,1,1,1110,N,1760,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue,3
14462060210,3121 N TAYLOR AV,63115,1,2,1120,N,1360,Two-family (duplex/flat),2,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue,3
13618000560,3122 N TAYLOR AV,63115,1,1,1110,N,2700,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue,3
13618000570,3124 N TAYLOR AV,63115,1,1,1110,N,1230,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue,3
14462060200,3125 N TAYLOR AV,63115,1,2,1120,N,1850,Two-family (duplex/flat),2,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
13618000580,3126 N TAYLOR AV,63115,1,1,1110,N,1970,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue,3
14462050370,3201 N TAYLOR AV,63115,1,1,1110,N,2530,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14463000460,3202 N TAYLOR AV,63115,1,1,1110,N,2660,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue,3
14462050360,3203 N TAYLOR AV,63115,1,1,1110,N,1150,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14463000470,3204 N TAYLOR AV,63115,1,1,1110,N,2540,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue,3
14463000480,3208 N TAYLOR AV,63115,1,1,1110,N,2230,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue,3
14462050340,3209 N TAYLOR AV,63115,1,1,1110,N,1960,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14463000490,3210 N TAYLOR AV,63115,1,1,1110,N,920,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14463000500,3214 N TAYLOR AV,63115,1,1,1110,N,4680,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14463000510,3216 N TAYLOR AV,63115,1,1,1110,N,3410,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14462050320,3217 N TAYLOR AV,63115,1,1,1110,N,1990,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14463000530,3218-20 N TAYLOR AV,63115,1,4,1140,N,2930,Four-family / small multi-family,4,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14462050310,3219 N TAYLOR AV,63115,1,1,1110,N,1980,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14462050300,3221 N TAYLOR AV,63115,1,1,1110,N,2490,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14462050290,3223 N TAYLOR AV,63115,1,1,1110,N,2300,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14463000540,3224 N TAYLOR AV,63115,1,1,1110,N,2390,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14462050280,3225 N TAYLOR AV,63115,1,1,1110,N,2340,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14462050270,3227 N TAYLOR AV,63115,1,1,1110,N,2570,Single-family residence,1,4458 Elmbank Avenue; 4461 Elmbank Avenue; 4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,5
14448060280,3501 N TAYLOR AV,63115,1,1,1110,N,2920,Single-family residence,1,4461 Elmbank Avenue; 4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14448060270,3505 N TAYLOR AV,63115,1,1,1110,N,2540,Single-family residence,1,4461 Elmbank Avenue; 4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14447040310,3510 N TAYLOR AV,63115,1,1,1110,N,2460,Single-family residence,1,4461 Elmbank Avenue; 4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14448060250,3511 N TAYLOR AV,63115,1,1,1110,N,1270,Single-family residence,1,4461 Elmbank Avenue; 4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14448060240,3513 N TAYLOR AV,63115,1,1,1110,N,2960,Single-family residence,1,4461 Elmbank Avenue; 4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14448060230,3517 N TAYLOR AV,63115,1,1,1110,N,2460,Single-family residence,1,4461 Elmbank Avenue; 4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14447040330,3520 N TAYLOR AV,63115,1,1,1110,N,1160,Single-family residence,1,4461 Elmbank Avenue; 4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14448060210,3523 N TAYLOR AV,63115,1,1,1110,N,2440,Single-family residence,1,4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,3
14447040340,3524 N TAYLOR AV,63115,1,1,1110,N,290,Single-family residence,1,4461 Elmbank Avenue; 4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14448060200,3525 N TAYLOR AV,63115,1,1,1110,N,1660,Single-family residence,1,4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,3
14447040350,3526 N TAYLOR AV,63115,1,1,1110,N,930,Single-family residence,1,4461 Elmbank Avenue; 4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,4
14448060190,3527 N TAYLOR AV,63115,1,1,1110,N,1570,Single-family residence,1,4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,3
14447040360,3528 N TAYLOR AV,63115,1,1,1110,N,1680,Single-family residence,1,4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,3
14447040370,3530 N TAYLOR AV,63115,1,1,1110,N,540,Single-family residence,1,4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,3
14448060180,3531 N TAYLOR AV,63115,1,1,1110,N,290,Single-family residence,1,4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,3
14447040380,3532 N TAYLOR AV,63115,1,1,1110,N,2420,Single-family residence,1,4519 Lexington Avenue; 4541 Ashland Avenue,2
14448060170,3533 N TAYLOR AV,63115,1,1,1110,N,1180,Single-family residence,1,4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,3
14448060160,3537 N TAYLOR AV,63115,1,2,1120,N,860,Two-family (duplex/flat),2,4519 Lexington Avenue; 4528 Ashland Avenue; 4541 Ashland Avenue,3
14446040380,3600-2 N TAYLOR AV,63115,1,4,1140,N,1520,Four-family / small multi-family,4,4519 Lexington Avenue,1
14448050310,3601 N TAYLOR AV,63115,1,1,1110,N,2110,Single-family residence,1,4519 Lexington Avenue; 4541 Ashland Avenue,2
14448050300,3603 N TAYLOR AV,63115,1,1,1110,N,1610,Single-family residence,1,4519 Lexington Avenue; 4541 Ashland Avenue,2
14446040390,3606 N TAYLOR AV,63115,1,2,1120,N,730,Two-family (duplex/flat),2,4519 Lexington Avenue,1
14448050290,3607 N TAYLOR AV,63115,1,1,1110,N,1760,Single-family residence,1,4519 Lexington Avenue; 4541 Ashland Avenue,2
14446040400,3608 N TAYLOR AV,63115,1,2,1120,N,930,Two-family (duplex/flat),2,4519 Lexington Avenue,1
14448050280,3609 N TAYLOR AV,63115,1,1,1110,N,1900,Single-family residence,1,4519 Lexington Avenue; 4541 Ashland Avenue,2
14446040410,3610 N TAYLOR AV,63115,1,2,1120,N,3800,Two-family (duplex/flat),2,4519 Lexington Avenue,1
14448050270,3611 N TAYLOR AV,63115,1,1,1110,N,1740,Single-family residence,1,4519 Lexington Avenue; 4541 Ashland Avenue,2
14446040420,3614 N TAYLOR AV,63115,1,2,1120,N,2420,Two-family (duplex/flat),2,4519 Lexington Avenue,1
14448050260,3615 N TAYLOR AV,63115,1,1,1110,N,1780,Single-family residence,1,4519 Lexington Avenue; 4541 Ashland Avenue,2
14446040430,3616 N TAYLOR AV,63115,1,2,1120,N,1550,Two-family (duplex/flat),2,4519 Lexington Avenue,1
14448050250,3617 N TAYLOR AV,63115,1,1,1110,N,2140,Single-family residence,1,4519 Lexington Avenue; 4541 Ashland Avenue,2
14448050240,3619 N TAYLOR AV,63115,1,1,1110,N,2750,Single-family residence,1,4519 Lexington Avenue,1
14446040440,3620 N TAYLOR AV,63115,1,2,1120,N,2920,Two-family (duplex/flat),2,4519 Lexington Avenue,1
14448050230,3621 N TAYLOR AV,63115,1,1,1110,N,2420,Single-family residence,1,4519 Lexington Avenue,1
14446040450,3622 N TAYLOR AV,63115,1,2,1120,N,2480,Two-family (duplex/flat),2,4519 Lexington Avenue,1
14446040460,3624 N TAYLOR AV,63115,1,2,1120,N,3080,Two-family (duplex/flat),2,4519 Lexington Avenue,1
14448050220,3625 N TAYLOR AV,63115,1,1,1110,N,1210,Single-family residence,1,4519 Lexington Avenue,1
14446040470,3628 N TAYLOR AV,63115,1,2,1120,N,2640,Two-family (duplex/flat),2,4519 Lexington Avenue,1
14448050210,3629 N TAYLOR AV,63115,1,1,1110,N,1880,Single-family residence,1,4519 Lexington Avenue,1
14448050200,3631 N TAYLOR AV,63115,1,1,1110,N,2220,Single-family residence,1,4519 Lexington Avenue,1
14446040480,3632 N TAYLOR AV,63115,1,2,1120,N,3070,Two-family (duplex/flat),2,4519 Lexington Avenue,1
14446040490,3636 N TAYLOR AV,63115,1,1,1110,N,1950,Single-family residence,1,4519 Lexington Avenue,1
14409020200,3715-7 N TAYLOR AV,63115,1,4,1140,N,2300,Four-family / small multi-family,4,4519 Lexington Avenue,1
14409020180,3719-21 N TAYLOR AV,63115,1,4,1140,N,1060,Four-family / small multi-family,4,4519 Lexington Avenue,1
14409020170,3723 N TAYLOR AV,63115,1,1,1110,N,1260,Single-family residence,1,4519 Lexington Avenue,1
14441090060,4200-6 NATURAL BRIDGE AV,63115,1,0,6231,N,14900,Personal services business (?),1,4236 Sacramento Avenue,1
13603000150,4201 NATURAL BRIDGE AV,63115,1,0,5000,N,10100,"Commercial/retail, general",1,4236 Sacramento Avenue,1
13603000165,4207-19 NATURAL BRIDGE AV,63115,2,0,6411,N,27700,"Repair services, often auto (?)",1,4236 Sacramento Avenue,1
14441090050,4208 NATURAL BRIDGE AV,63115,1,0,5000,N,22500,"Commercial/retail, general",1,4236 Sacramento Avenue,1
14441090045,4214-6 NATURAL BRIDGE AV,63115,2,1,5000,N,2930,"Commercial/retail, general",1,4236 Sacramento Avenue,1
14441090040,4220-2 NATURAL BRIDGE AV,63115,1,1,5000,N,3800,"Commercial/retail, general",1,4236 Sacramento Avenue,1
14441090035,4226-36 NATURAL BRIDGE AV,63115,1,0,5000,N,13700,"Commercial/retail, general",1,4236 Sacramento Avenue,1
13603000180,4229-33 NATURAL BRIDGE AV,63115,1,0,6411,N,21200,"Repair services, often auto (?)",1,4236 Sacramento Avenue,1
14441090030,4242-50 NATURAL BRIDGE AV,63115,1,0,5000,N,7600,"Commercial/retail, general",1,4236 Sacramento Avenue,1
14441090020,4258 NATURAL BRIDGE AV,63115,1,0,5000,N,4400,"Commercial/retail, general",1,4236 Sacramento Avenue,1
14441090016,4260-6 NATURAL BRIDGE AV,63115,1,0,5000,N,23400,"Commercial/retail, general",1,4236 Sacramento Avenue,1
13608000145,4275 NATURAL BRIDGE AV,63115,1,0,5811,N,3500,Restaurant / eating place (?),1,4236 Sacramento Avenue,1
13608000150,4281 NATURAL BRIDGE AV,63115,1,0,5000,N,6100,"Commercial/retail, general",1,4236 Sacramento Avenue,1
14446040070,4462 NATURAL BRIDGE AV,63115,1,1,1110,N,2780,Single-family residence,1,4519 Lexington Avenue,1
14446040060,4464 NATURAL BRIDGE AV,63115,1,1,1110,N,2250,Single-family residence,1,4519 Lexington Avenue,1
14446040050,4468 NATURAL BRIDGE AV,63115,1,1,1110,N,1860,Single-family residence,1,4519 Lexington Avenue,1
14446040040,4470 NATURAL BRIDGE AV,63115,1,1,1110,N,1910,Single-family residence,1,4519 Lexington Avenue,1
14446040030,4472 NATURAL BRIDGE AV,63115,1,1,1110,N,2010,Single-family residence,1,4519 Lexington Avenue,1
14446040020,4476 NATURAL BRIDGE AV,63115,1,1,1110,N,1880,Single-family residence,1,4519 Lexington Avenue,1
14446040010,4478-80 NATURAL BRIDGE AV,63115,1,0,6231,N,3900,Personal services business (?),1,4519 Lexington Avenue,1
